"","type","modelnum","variable","value"
"84068","LOBD","4+RH*T*D","MBE",-0.301202528008155
"84069","LOBD","4+RH*T*D","MBE",-0.121434380354648
"84070","LOBD","4+RH*T*D","MBE",-0.0904488782776003
"84071","LOBD","4+RH*T*D","MBE",-0.364668922243623
"84072","LOBD","4+RH*T*D","MBE",-0.375950359926641
"84073","LOBD","4+RH*T*D","MBE",-0.214182210845541
"84074","LOBD","4+RH*T*D","MBE",-0.189810193424604
"84075","LOBD","4+RH*T*D","MBE",-0.659230932442161
"84076","LOBD","4+RH*T*D","MBE",-0.476845533494464
"84077","LOBD","4+RH*T*D","MBE",-0.469344163380915
"84078","LOBD","4+RH*T*D","MBE",-0.647859888840403
"84079","LOBD","4+RH*T*D","MBE",-0.623713103391593
"84080","LOBD","4+RH*T*D","MBE",-0.325275757534239
"84081","LOBD","4+RH*T*D","MBE",-0.231077700327077
"84082","LOBD","4+RH*T*D","MBE",0.26397168636297
"84083","LOBD","4+RH*T*D","MBE",-0.292438553221289
"84084","LOBD","4+RH*T*D","MBE",-0.149479216928727
"84085","LOBD","4+RH*T*D","MBE",0.0573432970972565
"84086","LOBD","4+RH*T*D","MBE",-0.108371895352226
"84087","LOBD","4+RH*T*D","MBE",-0.0796912538133334
"84088","LOBD","4+RH*T*D","MBE",0.101486994734007
"84089","LOBD","4+RH*T*D","MBE",0.338244265975177
"84090","LOBD","4+RH*T*D","MBE",0.0843466142789788
"84091","LOBD","4+RH*T*D","MBE",-0.304908181365644
"84092","LOBD","4+RH*T*D","MBE",-0.0611403905749448
"84093","LOBD","4+RH*T*D","MBE",-0.0496352921235967
"84094","LOBD","4+RH*T*D","MBE",0.0755574323211476
"84095","LOBD","4+RH*T*D","MBE",-0.0542482045069272
"84096","LOBD","4+RH*T*D","MBE",-0.147390745573035
"84097","LOBD","4+RH*T*D","MBE",-0.381072712087231
"84098","LOBD","4+RH*T*D","MBE",-0.470536670585947
"84099","LOBD","4+RH*T*D","MBE",-0.229879157559385
"84100","LOBD","4+RH*T*D","MBE",-0.179081933792856
"84101","LOBD","4+RH*T*D","MBE",0.497243706158148
"84102","LOBD","4+RH*T*D","MBE",-0.0607324221532135
"84103","LOBD","4+RH*T*D","MBE",0.0748430132938847
"84104","LOBD","4+RH*T*D","MBE",0.27343764897854
"84105","LOBD","4+RH*T*D","MBE",0.0697895249540235
"84106","LOBD","4+RH*T*D","MBE",0.0959703969339429
"84107","LOBD","4+RH*T*D","MBE",0.253776746137433
"84108","LOBD","4+RH*T*D","MBE",0.487898736388971
"84109","LOBD","4+RH*T*D","MBE",0.243962573214502
"84110","LOBD","4+RH*T*D","MBE",-0.147720671627537
"84111","LOBD","4+RH*T*D","MBE",0.103709595954458
"84112","LOBD","4+RH*T*D","MBE",0.117360613511519
"84113","LOBD","4+RH*T*D","MBE",0.240045690876556
"84114","LOBD","4+RH*T*D","MBE",0.0981434981088798
"84115","LOBD","4+RH*T*D","MBE",-0.00294620549903435
"84116","LOBD","4+RH*T*D","MBE",-0.210985271907978
"84117","LOBD","4+RH*T*D","MBE",-0.269009503446901
"84118","LOBD","4+RH*T*D","MBE",-0.00603140191227247
"84119","LOBD","4+RH*T*D","MBE",0.066355201760647
"84120","LOBD","4+RH*T*D","MBE",0.475589824457842
"84121","LOBD","4+RH*T*D","MBE",0.599831884719958
"84122","LOBD","4+RH*T*D","MBE",0.779950349882405
"84123","LOBD","4+RH*T*D","MBE",0.465381008805469
"84124","LOBD","4+RH*T*D","MBE",0.514424447064432
"84125","LOBD","4+RH*T*D","MBE",0.617202551325065
"84126","LOBD","4+RH*T*D","MBE",0.827591358368229
"84127","LOBD","4+RH*T*D","MBE",0.599173367879553
"84128","LOBD","4+RH*T*D","MBE",0.211665869228158
"84129","LOBD","4+RH*T*D","MBE",0.488661784238797
"84130","LOBD","4+RH*T*D","MBE",0.540486593780109
"84131","LOBD","4+RH*T*D","MBE",0.677287927121533
"84132","LOBD","4+RH*T*D","MBE",0.510560466932059
"84133","LOBD","4+RH*T*D","MBE",0.391285286264361
"84134","LOBD","4+RH*T*D","MBE",0.201929588141901
"84135","LOBD","4+RH*T*D","MBE",0.169559520254802
"84136","LOBD","4+RH*T*D","MBE",0.492425158540517
"84137","LOBD","4+RH*T*D","MBE",0.621160216190027
"84138","LOBD","4+RH*T*D","MBE",0.0233032719358857
"84139","LOBD","4+RH*T*D","MBE",0.24663393966037
"84140","LOBD","4+RH*T*D","MBE",0.0251378659323933
"84141","LOBD","4+RH*T*D","MBE",0.0700900376613163
"84142","LOBD","4+RH*T*D","MBE",0.232885414258815
"84143","LOBD","4+RH*T*D","MBE",0.480631245419591
"84144","LOBD","4+RH*T*D","MBE",0.215710428871816
"84145","LOBD","4+RH*T*D","MBE",-0.196325073436371
"84146","LOBD","4+RH*T*D","MBE",0.0602571285776436
"84147","LOBD","4+RH*T*D","MBE",0.0862680202849218
"84148","LOBD","4+RH*T*D","MBE",0.208202842712552
"84149","LOBD","4+RH*T*D","MBE",0.0590691896597768
"84150","LOBD","4+RH*T*D","MBE",-0.0419971452388248
"84151","LOBD","4+RH*T*D","MBE",-0.274344244047168
"84152","LOBD","4+RH*T*D","MBE",-0.341066264734131
"84153","LOBD","4+RH*T*D","MBE",-0.0612599370028803
"84154","LOBD","4+RH*T*D","MBE",0.0103062971379728
"84155","LOBD","4+RH*T*D","MBE",0.388699868797377
"84156","LOBD","4+RH*T*D","MBE",0.148262938403625
"84157","LOBD","4+RH*T*D","MBE",0.191247073661804
"84158","LOBD","4+RH*T*D","MBE",0.328740227205911
"84159","LOBD","4+RH*T*D","MBE",0.578867376717875
"84160","LOBD","4+RH*T*D","MBE",0.321154119146526
"84161","LOBD","4+RH*T*D","MBE",-0.0985887745953269
"84162","LOBD","4+RH*T*D","MBE",0.154067274059063
"84163","LOBD","4+RH*T*D","MBE",0.178813851555304
"84164","LOBD","4+RH*T*D","MBE",0.286692473812344
"84165","LOBD","4+RH*T*D","MBE",0.13904755092837
"84166","LOBD","4+RH*T*D","MBE",0.0290798586422074
"84167","LOBD","4+RH*T*D","MBE",-0.184210763374732
"84168","LOBD","4+RH*T*D","MBE",-0.217941768099712
"84169","LOBD","4+RH*T*D","MBE",0.0798448695386966
"84170","LOBD","4+RH*T*D","MBE",0.165280209130596
"84171","LOBD","4+RH*T*D","MBE",0.339465402183434
"84172","LOBD","4+RH*T*D","MBE",0.366588794217616
"84173","LOBD","4+RH*T*D","MBE",0.448376433261112
"84174","LOBD","4+RH*T*D","MBE",0.729211744364333
"84175","LOBD","4+RH*T*D","MBE",0.485015056102298
"84176","LOBD","4+RH*T*D","MBE",0.0716174344817562
"84177","LOBD","4+RH*T*D","MBE",0.308342536837396
"84178","LOBD","4+RH*T*D","MBE",0.338714808593657
"84179","LOBD","4+RH*T*D","MBE",0.425259000562285
"84180","LOBD","4+RH*T*D","MBE",0.277590553896884
"84181","LOBD","4+RH*T*D","MBE",0.180095634547607
"84182","LOBD","4+RH*T*D","MBE",0.0177361446097448
"84183","LOBD","4+RH*T*D","MBE",0.00716186809630592
"84184","LOBD","4+RH*T*D","MBE",0.300001625799075
"84185","LOBD","4+RH*T*D","MBE",0.396448880575782
"84186","LOBD","4+RH*T*D","MBE",0.160366899382614
"84187","LOBD","4+RH*T*D","MBE",0.263292853312624
"84188","LOBD","4+RH*T*D","MBE",0.524747650185079
"84189","LOBD","4+RH*T*D","MBE",0.304491947144635
"84190","LOBD","4+RH*T*D","MBE",-0.0608922539972863
"84191","LOBD","4+RH*T*D","MBE",0.152491179619097
"84192","LOBD","4+RH*T*D","MBE",0.184419290151215
"84193","LOBD","4+RH*T*D","MBE",0.252928551396101
"84194","LOBD","4+RH*T*D","MBE",0.143894241978032
"84195","LOBD","4+RH*T*D","MBE",0.0485483025488822
"84196","LOBD","4+RH*T*D","MBE",-0.124146590099548
"84197","LOBD","4+RH*T*D","MBE",-0.174148887908409
"84198","LOBD","4+RH*T*D","MBE",0.0693915598642274
"84199","LOBD","4+RH*T*D","MBE",0.139233281694649
"84200","LOBD","4+RH*T*D","MBE",0.27300383059214
"84201","LOBD","4+RH*T*D","MBE",0.545402570885491
"84202","LOBD","4+RH*T*D","MBE",0.339747130663822
"84203","LOBD","4+RH*T*D","MBE",-0.0258963051021084
"84204","LOBD","4+RH*T*D","MBE",0.194558059295057
"84205","LOBD","4+RH*T*D","MBE",0.230230459309228
"84206","LOBD","4+RH*T*D","MBE",0.273884556214025
"84207","LOBD","4+RH*T*D","MBE",0.169590950328518
"84208","LOBD","4+RH*T*D","MBE",0.0734772353349165
"84209","LOBD","4+RH*T*D","MBE",-0.0789296530108672
"84210","LOBD","4+RH*T*D","MBE",-0.15701201075832
"84211","LOBD","4+RH*T*D","MBE",0.10042552398343
"84212","LOBD","4+RH*T*D","MBE",0.185919714453282
"84213","LOBD","4+RH*T*D","MBE",0.699234957991148
"84214","LOBD","4+RH*T*D","MBE",0.43563255355912
"84215","LOBD","4+RH*T*D","MBE",0.10983307311737
"84216","LOBD","4+RH*T*D","MBE",0.295313644650092
"84217","LOBD","4+RH*T*D","MBE",0.299332872635015
"84218","LOBD","4+RH*T*D","MBE",0.375176527288337
"84219","LOBD","4+RH*T*D","MBE",0.258310185822872
"84220","LOBD","4+RH*T*D","MBE",0.179053332336732
"84221","LOBD","4+RH*T*D","MBE",0.0635074776103011
"84222","LOBD","4+RH*T*D","MBE",0.0274286582967811
"84223","LOBD","4+RH*T*D","MBE",0.25427453804266
"84224","LOBD","4+RH*T*D","MBE",0.332441654434406
"84225","LOBD","4+RH*T*D","MBE",0.645546321969096
"84226","LOBD","4+RH*T*D","MBE",0.303904509672446
"84227","LOBD","4+RH*T*D","MBE",0.479142435471422
"84228","LOBD","4+RH*T*D","MBE",0.492782228478136
"84229","LOBD","4+RH*T*D","MBE",0.547133364590545
"84230","LOBD","4+RH*T*D","MBE",0.440652938558028
"84231","LOBD","4+RH*T*D","MBE",0.341867887577799
"84232","LOBD","4+RH*T*D","MBE",0.256920570171435
"84233","LOBD","4+RH*T*D","MBE",0.288064111601457
"84234","LOBD","4+RH*T*D","MBE",0.531934276902923
"84235","LOBD","4+RH*T*D","MBE",0.611250469791385
"84236","LOBD","4+RH*T*D","MBE",0.0850097681316075
"84237","LOBD","4+RH*T*D","MBE",0.277007910674474
"84238","LOBD","4+RH*T*D","MBE",0.29184702092661
"84239","LOBD","4+RH*T*D","MBE",0.3582762900944
"84240","LOBD","4+RH*T*D","MBE",0.252549172729933
"84241","LOBD","4+RH*T*D","MBE",0.149726424397642
"84242","LOBD","4+RH*T*D","MBE",0.0152873000155189
"84243","LOBD","4+RH*T*D","MBE",0.0283132929708341
"84244","LOBD","4+RH*T*D","MBE",0.262653814077987
"84245","LOBD","4+RH*T*D","MBE",0.328054346958368
"84246","LOBD","4+RH*T*D","MBE",-0.0508972049002523
"84247","LOBD","4+RH*T*D","MBE",-0.0202229632932474
"84248","LOBD","4+RH*T*D","MBE",0.0615952400168727
"84249","LOBD","4+RH*T*D","MBE",-0.0481445598041361
"84250","LOBD","4+RH*T*D","MBE",-0.14069092464321
"84251","LOBD","4+RH*T*D","MBE",-0.324049686270442
"84252","LOBD","4+RH*T*D","MBE",-0.357736825170403
"84253","LOBD","4+RH*T*D","MBE",-0.15563078390491
"84254","LOBD","4+RH*T*D","MBE",-0.114833698954413
"84255","LOBD","4+RH*T*D","MBE",0.178471358078904
"84256","LOBD","4+RH*T*D","MBE",0.286545518373245
"84257","LOBD","4+RH*T*D","MBE",0.148408079132123
"84258","LOBD","4+RH*T*D","MBE",0.0512337059293886
"84259","LOBD","4+RH*T*D","MBE",-0.11478985053374
"84260","LOBD","4+RH*T*D","MBE",-0.111378439310837
"84261","LOBD","4+RH*T*D","MBE",0.103625974181161
"84262","LOBD","4+RH*T*D","MBE",0.157853028225776
"84263","LOBD","4+RH*T*D","MBE",0.309338958688295
"84264","LOBD","4+RH*T*D","MBE",0.150046913525613
"84265","LOBD","4+RH*T*D","MBE",0.0710282162695961
"84266","LOBD","4+RH*T*D","MBE",-0.0719413739856352
"84267","LOBD","4+RH*T*D","MBE",-0.049738449482577
"84268","LOBD","4+RH*T*D","MBE",0.149288374290782
"84269","LOBD","4+RH*T*D","MBE",0.198812470150446
"84270","LOBD","4+RH*T*D","MBE",0.309205658043361
"84271","LOBD","4+RH*T*D","MBE",0.216785674497725
"84272","LOBD","4+RH*T*D","MBE",0.0436735017412673
"84273","LOBD","4+RH*T*D","MBE",0.0442408224437028
"84274","LOBD","4+RH*T*D","MBE",0.245842028301725
"84275","LOBD","4+RH*T*D","MBE",0.308604202092058
"84276","LOBD","4+RH*T*D","MBE",0.0507523325290853
"84277","LOBD","4+RH*T*D","MBE",-0.0975957833619825
"84278","LOBD","4+RH*T*D","MBE",-0.0751162334031541
"84279","LOBD","4+RH*T*D","MBE",0.111465726662769
"84280","LOBD","4+RH*T*D","MBE",0.156624886380575
"84281","LOBD","4+RH*T*D","MBE",-0.173670935306514
"84282","LOBD","4+RH*T*D","MBE",-0.164097162106829
"84283","LOBD","4+RH*T*D","MBE",0.00369353091616098
"84284","LOBD","4+RH*T*D","MBE",0.0402738801896643
"84285","LOBD","4+RH*T*D","MBE",-0.404071023079807
"84286","LOBD","4+RH*T*D","MBE",-0.211575753356165
"84287","LOBD","4+RH*T*D","MBE",-0.183999326501876
"84288","LOBD","4+RH*T*D","MBE",-0.308548277627596
"84289","LOBD","4+RH*T*D","MBE",-0.255414219506957
"84290","LOBD","4+RH*T*D","MBE",0.062276207478968
"84291","LOBD","4+RH*T*D","MBE",-0.076535841601153
"84292","LOBD","4+RH*T*D","MBE",-0.67215071571187
"84293","LOBD","4+RH*T*D","MBE",-0.528897105598685
"84294","LOBD","4+RH*T*D","MBE",-0.279835846513015
"84295","LOBD","4+RH*T*D","MBE",-0.40942991730936
"84296","LOBD","4+RH*T*D","MBE",-0.411761589150261
"84297","LOBD","4+RH*T*D","MBE",-0.148920146456945
"84298","LOBD","4+RH*T*D","MBE",0.0919706075791318
"84299","LOBD","4+RH*T*D","MBE",-0.179978512329924
"84300","LOBD","4+RH*T*D","MBE",-0.574017795572901
"84301","LOBD","4+RH*T*D","MBE",-0.327687895338522
"84302","LOBD","4+RH*T*D","MBE",-0.310753930810211
"84303","LOBD","4+RH*T*D","MBE",-0.178967187979861
"84304","LOBD","4+RH*T*D","MBE",-0.311463340190349
"84305","LOBD","4+RH*T*D","MBE",-0.380333187010397
"84306","LOBD","4+RH*T*D","MBE",-0.636481851965075
"84307","LOBD","4+RH*T*D","MBE",-0.789099890119038
"84308","LOBD","4+RH*T*D","MBE",-0.597252533847877
"84309","LOBD","4+RH*T*D","MBE",-0.583054137817022
"84310","LOBD","4+RH*T*D","MBE",-0.131985097918296
"84311","LOBD","4+RH*T*D","MBE",-0.00145523289916483
"84312","LOBD","4+RH*T*D","MBE",0.226706660652106
"84313","LOBD","4+RH*T*D","MBE",-0.0144472936244124
"84314","LOBD","4+RH*T*D","MBE",0.00683843375965232
"84315","LOBD","4+RH*T*D","MBE",0.214971936313693
"84316","LOBD","4+RH*T*D","MBE",0.430890869298853
"84317","LOBD","4+RH*T*D","MBE",0.175374556708022
"84318","LOBD","4+RH*T*D","MBE",-0.213341079247254
"84319","LOBD","4+RH*T*D","MBE",0.0584768301134684
"84320","LOBD","4+RH*T*D","MBE",0.117750805558474
"84321","LOBD","4+RH*T*D","MBE",0.261331132621715
"84322","LOBD","4+RH*T*D","MBE",0.103786004710971
"84323","LOBD","4+RH*T*D","MBE",0.0139063842123122
"84324","LOBD","4+RH*T*D","MBE",-0.221039380625035
"84325","LOBD","4+RH*T*D","MBE",-0.350933874569245
"84326","LOBD","4+RH*T*D","MBE",-0.0979870695173179
"84327","LOBD","4+RH*T*D","MBE",-0.0262292029228117
"84328","LOBD","4+RH*T*D","MBE",-0.623046840960368
"84329","LOBD","4+RH*T*D","MBE",-0.340291909363485
"84330","LOBD","4+RH*T*D","MBE",-0.477776572078943
"84331","LOBD","4+RH*T*D","MBE",-0.464209018726457
"84332","LOBD","4+RH*T*D","MBE",-0.185186331185264
"84333","LOBD","4+RH*T*D","MBE",0.0704419092151909
"84334","LOBD","4+RH*T*D","MBE",-0.224969673898829
"84335","LOBD","4+RH*T*D","MBE",-0.639557765438332
"84336","LOBD","4+RH*T*D","MBE",-0.387774127265036
"84337","LOBD","4+RH*T*D","MBE",-0.353578652098055
"84338","LOBD","4+RH*T*D","MBE",-0.219709071860546
"84339","LOBD","4+RH*T*D","MBE",-0.362627644635561
"84340","LOBD","4+RH*T*D","MBE",-0.429883464781605
"84341","LOBD","4+RH*T*D","MBE",-0.7167512133842
"84342","LOBD","4+RH*T*D","MBE",-0.89054536967744
"84343","LOBD","4+RH*T*D","MBE",-0.692556570126419
"84344","LOBD","4+RH*T*D","MBE",-0.689521240932384
"84345","LOBD","4+RH*T*D","MBE",-0.192798543756096
"84346","LOBD","4+RH*T*D","MBE",-0.351097006422483
"84347","LOBD","4+RH*T*D","MBE",-0.339891024092005
"84348","LOBD","4+RH*T*D","MBE",-0.0862535491575791
"84349","LOBD","4+RH*T*D","MBE",0.171343932171562
"84350","LOBD","4+RH*T*D","MBE",-0.116356686809937
"84351","LOBD","4+RH*T*D","MBE",-0.538291036565595
"84352","LOBD","4+RH*T*D","MBE",-0.29013716562136
"84353","LOBD","4+RH*T*D","MBE",-0.254159472970962
"84354","LOBD","4+RH*T*D","MBE",-0.135505261209939
"84355","LOBD","4+RH*T*D","MBE",-0.277849604957296
"84356","LOBD","4+RH*T*D","MBE",-0.354463093213602
"84357","LOBD","4+RH*T*D","MBE",-0.621643369101062
"84358","LOBD","4+RH*T*D","MBE",-0.762702597398254
"84359","LOBD","4+RH*T*D","MBE",-0.546069707993015
"84360","LOBD","4+RH*T*D","MBE",-0.528276377489968
"84361","LOBD","4+RH*T*D","MBE",-0.129948711623506
"84362","LOBD","4+RH*T*D","MBE",-0.129345212887987
"84363","LOBD","4+RH*T*D","MBE",0.0543187980479747
"84364","LOBD","4+RH*T*D","MBE",0.338406136152305
"84365","LOBD","4+RH*T*D","MBE",0.0694710004108714
"84366","LOBD","4+RH*T*D","MBE",-0.343761474388053
"84367","LOBD","4+RH*T*D","MBE",-0.111463662407401
"84368","LOBD","4+RH*T*D","MBE",-0.072699053323376
"84369","LOBD","4+RH*T*D","MBE",0.023028636748986
"84370","LOBD","4+RH*T*D","MBE",-0.117122057292318
"84371","LOBD","4+RH*T*D","MBE",-0.186095110443357
"84372","LOBD","4+RH*T*D","MBE",-0.394982533466364
"84373","LOBD","4+RH*T*D","MBE",-0.499375885297138
"84374","LOBD","4+RH*T*D","MBE",-0.271735704592377
"84375","LOBD","4+RH*T*D","MBE",-0.228672723271989
"84376","LOBD","4+RH*T*D","MBE",-0.275640649142664
"84377","LOBD","4+RH*T*D","MBE",-0.0914451767010576
"84378","LOBD","4+RH*T*D","MBE",0.170988771869908
"84379","LOBD","4+RH*T*D","MBE",-0.0698936519886857
"84380","LOBD","4+RH*T*D","MBE",-0.434643125708286
"84381","LOBD","4+RH*T*D","MBE",-0.225031807103759
"84382","LOBD","4+RH*T*D","MBE",-0.18658410922394
"84383","LOBD","4+RH*T*D","MBE",-0.110288439745064
"84384","LOBD","4+RH*T*D","MBE",-0.213258796235629
"84385","LOBD","4+RH*T*D","MBE",-0.285675684298175
"84386","LOBD","4+RH*T*D","MBE",-0.494935251766486
"84387","LOBD","4+RH*T*D","MBE",-0.616813861987637
"84388","LOBD","4+RH*T*D","MBE",-0.422377090247286
"84389","LOBD","4+RH*T*D","MBE",-0.39135899937069
"84390","LOBD","4+RH*T*D","MBE",-0.0955370587638225
"84391","LOBD","4+RH*T*D","MBE",0.1774654367234
"84392","LOBD","4+RH*T*D","MBE",-0.050821742902535
"84393","LOBD","4+RH*T*D","MBE",-0.416623610639753
"84394","LOBD","4+RH*T*D","MBE",-0.199854147654909
"84395","LOBD","4+RH*T*D","MBE",-0.155958506600227
"84396","LOBD","4+RH*T*D","MBE",-0.104836200001641
"84397","LOBD","4+RH*T*D","MBE",-0.202946632569795
"84398","LOBD","4+RH*T*D","MBE",-0.273738917134065
"84399","LOBD","4+RH*T*D","MBE",-0.467699666138072
"84400","LOBD","4+RH*T*D","MBE",-0.624400489790823
"84401","LOBD","4+RH*T*D","MBE",-0.422125583238657
"84402","LOBD","4+RH*T*D","MBE",-0.380864067657964
"84403","LOBD","4+RH*T*D","MBE",0.401877181680907
"84404","LOBD","4+RH*T*D","MBE",0.110809999596205
"84405","LOBD","4+RH*T*D","MBE",-0.2141372851217
"84406","LOBD","4+RH*T*D","MBE",-0.0322577525387473
"84407","LOBD","4+RH*T*D","MBE",-0.0254751198454439
"84408","LOBD","4+RH*T*D","MBE",0.0574044862476786
"84409","LOBD","4+RH*T*D","MBE",-0.0533974895159837
"84410","LOBD","4+RH*T*D","MBE",-0.114630701313498
"84411","LOBD","4+RH*T*D","MBE",-0.257596323219598
"84412","LOBD","4+RH*T*D","MBE",-0.346345494332459
"84413","LOBD","4+RH*T*D","MBE",-0.154895280273641
"84414","LOBD","4+RH*T*D","MBE",-0.104741381196458
"84415","LOBD","4+RH*T*D","MBE",0.320752435930393
"84416","LOBD","4+RH*T*D","MBE",-0.0188975378399245
"84417","LOBD","4+RH*T*D","MBE",0.153191347881513
"84418","LOBD","4+RH*T*D","MBE",0.169823557647209
"84419","LOBD","4+RH*T*D","MBE",0.229633627013415
"84420","LOBD","4+RH*T*D","MBE",0.129503725697226
"84421","LOBD","4+RH*T*D","MBE",0.0480060700058491
"84422","LOBD","4+RH*T*D","MBE",-0.0638314445527719
"84423","LOBD","4+RH*T*D","MBE",-0.0837725775680234
"84424","LOBD","4+RH*T*D","MBE",0.127509814136193
"84425","LOBD","4+RH*T*D","MBE",0.182036821231815
"84426","LOBD","4+RH*T*D","MBE",-0.256590480041747
"84427","LOBD","4+RH*T*D","MBE",-0.0681656316468917
"84428","LOBD","4+RH*T*D","MBE",-0.0493476129965433
"84429","LOBD","4+RH*T*D","MBE",0.0238102163225467
"84430","LOBD","4+RH*T*D","MBE",-0.0760116510959934
"84431","LOBD","4+RH*T*D","MBE",-0.159346695093769
"84432","LOBD","4+RH*T*D","MBE",-0.323944962141322
"84433","LOBD","4+RH*T*D","MBE",-0.366290038203788
"84434","LOBD","4+RH*T*D","MBE",-0.169604706901834
"84435","LOBD","4+RH*T*D","MBE",-0.132997297407315
"84436","LOBD","4+RH*T*D","MBE",-0.396260957198614
"84437","LOBD","4+RH*T*D","MBE",-0.361640287063842
"84438","LOBD","4+RH*T*D","MBE",-0.273385449588367
"84439","LOBD","4+RH*T*D","MBE",-0.377717093093207
"84440","LOBD","4+RH*T*D","MBE",-0.45031106273464
"84441","LOBD","4+RH*T*D","MBE",-0.663294358061105
"84442","LOBD","4+RH*T*D","MBE",-0.752415114850908
"84443","LOBD","4+RH*T*D","MBE",-0.589189500951229
"84444","LOBD","4+RH*T*D","MBE",-0.578209973010264
"84445","LOBD","4+RH*T*D","MBE",-0.168334373020251
"84446","LOBD","4+RH*T*D","MBE",-0.0545455330044629
"84447","LOBD","4+RH*T*D","MBE",-0.187152891569261
"84448","LOBD","4+RH*T*D","MBE",-0.264458161685716
"84449","LOBD","4+RH*T*D","MBE",-0.458909435104419
"84450","LOBD","4+RH*T*D","MBE",-0.510126930671692
"84451","LOBD","4+RH*T*D","MBE",-0.334021099959432
"84452","LOBD","4+RH*T*D","MBE",-0.309633412026703
"84453","LOBD","4+RH*T*D","MBE",-0.0365366460409007
"84454","LOBD","4+RH*T*D","MBE",-0.187592096840791
"84455","LOBD","4+RH*T*D","MBE",-0.246876150888838
"84456","LOBD","4+RH*T*D","MBE",-0.41456045324492
"84457","LOBD","4+RH*T*D","MBE",-0.440850654273142
"84458","LOBD","4+RH*T*D","MBE",-0.277760535149662
"84459","LOBD","4+RH*T*D","MBE",-0.255818492795397
"84460","LOBD","4+RH*T*D","MBE",-0.0260152923698094
"84461","LOBD","4+RH*T*D","MBE",-0.0998601694399568
"84462","LOBD","4+RH*T*D","MBE",-0.291245903772032
"84463","LOBD","4+RH*T*D","MBE",-0.338227580348264
"84464","LOBD","4+RH*T*D","MBE",-0.170929623840756
"84465","LOBD","4+RH*T*D","MBE",-0.133906354683253
"84466","LOBD","4+RH*T*D","MBE",-0.261993908596788
"84467","LOBD","4+RH*T*D","MBE",-0.426750229467759
"84468","LOBD","4+RH*T*D","MBE",-0.450452610977718
"84469","LOBD","4+RH*T*D","MBE",-0.298685590921472
"84470","LOBD","4+RH*T*D","MBE",-0.279583743137351
"84471","LOBD","4+RH*T*D","MBE",-0.482662280919125
"84472","LOBD","4+RH*T*D","MBE",-0.513112690309312
"84473","LOBD","4+RH*T*D","MBE",-0.374373823867371
"84474","LOBD","4+RH*T*D","MBE",-0.359220962823063
"84475","LOBD","4+RH*T*D","MBE",-0.796964430155901
"84476","LOBD","4+RH*T*D","MBE",-0.643488555141217
"84477","LOBD","4+RH*T*D","MBE",-0.645861810002054
"84478","LOBD","4+RH*T*D","MBE",-0.844492183375209
"84479","LOBD","4+RH*T*D","MBE",-0.839031895306444
"84480","LOBD","4+RH*T*D","MBE",-0.6150961721466
"84481","LOBD","4+RH*T*D","MBE",0.122332888855452
"84482","LOBD","4+RH*T*D","MBE",0.24499890186174
"84483","LOBD","4+RH*T*D","MBE",0.46520200638555
"84484","LOBD","4+RH*T*D","MBE",0.181476419336162
